type_hotel,location,rating,reviewer,distance,type_bed,area,price
709,apartment,"
119 Trần Duy Hưng, Cau Giay, Hà Nội, Việt Nam
","8,5", · 21 đánh giá,"
6,3 km
",,Căn hộ nguyên căn,"
VND 1.125.000
"
710,apartment,"
119 Trần Duy Hưng, Cau Giay, Hà Nội, Việt Nam
","8,5", · 21 đánh giá,"
6,3 km
",,Căn hộ nguyên căn,"
VND 1.012.500
"
711,apartment,"
287 Doi Can, Quận Ba Đình, Hà Nội, Việt Nam
","8,4", · 177 đánh giá,"
3,2 km
","
1 giường đôi lớn

",38 m²,"
                        

    VND 1.799.754


					"
712,apartment,"
287 Doi Can, Quận Ba Đình, Hà Nội, Việt Nam
","8,4", · 177 đánh giá,"
3,2 km
","
2 giường đơn

",45 m²,"
VND 2.119.500
"
713,apartment,"
287 Doi Can, Quận Ba Đình, Hà Nội, Việt Nam
","8,4", · 177 đánh giá,"
3,2 km
","
1 giường đôi

",78 m²,"
VND 2.335.500
"
714,apartment,"
287 Doi Can, Quận Ba Đình, Hà Nội, Việt Nam
","8,4", · 177 đánh giá,"
3,2 km
","
2 giường đơn

",100 m²,"
VND 2.956.500
"
715,apartment,"
287 Doi Can, Quận Ba Đình, Hà Nội, Việt Nam
","8,4", · 177 đánh giá,"
3,2 km
","
1 giường đôi lớn

",0,"
VND 3.465.000
"
719,apartment,"
121B, Quan Hoa Street, Cau Giay District, , Cau Giay, Hà Nội, Việt Nam
","9,3", · 44 đánh giá,"
5 km
",,Căn hộ nguyên căn,"
VND 670.500
"
720,apartment,"
121B, Quan Hoa Street, Cau Giay District, , Cau Giay, Hà Nội, Việt Nam
","9,3", · 44 đánh giá,"
5 km
",,Căn hộ nguyên căn,"
VND 934.650
"
721,apartment,"
121B, Quan Hoa Street, Cau Giay District, , Cau Giay, Hà Nội, Việt Nam
","9,3", · 44 đánh giá,"
5 km
",,Căn hộ nguyên căn,"
VND 675.000
"
722,apartment,"
121B, Quan Hoa Street, Cau Giay District, , Cau Giay, Hà Nội, Việt Nam
","9,3", · 44 đánh giá,"
5 km
",,Căn hộ nguyên căn,"
VND 759.780
"
723,apartment,"
6 Ngõ 60 Phố Linh Lang, Quận Ba Đình, Hà Nội, Việt Nam
","8,9", · 42 đánh giá,"
4,4 km
","
1 giường đôi lớn

",Căn hộ nguyên căn,"
VND 629.100
"
724,apartment,"
6 Ngõ 60 Phố Linh Lang, Quận Ba Đình, Hà Nội, Việt Nam
","8,9", · 42 đánh giá,"
4,4 km
","
1 giường đôi lớn

",Studio nguyên căn,"
VND 699.000
"
725,apartment,"
107C Phố Vũ Miện (107C làng Yên Phụ), quận Tây hồ, Hà Nội, Quận Tây Hồ, Hà Nội, Việt Nam
","8,4", · 46 đánh giá,"
3,8 km
",,Căn hộ nguyên căn,"
VND 690.000
"
726,apartment,"
107C Phố Vũ Miện (107C làng Yên Phụ), quận Tây hồ, Hà Nội, Quận Tây Hồ, Hà Nội, Việt Nam
","8,4", · 46 đánh giá,"
3,8 km
",,Căn hộ nguyên căn,"
VND 690.000
"
727,apartment,"
107C Phố Vũ Miện (107C làng Yên Phụ), quận Tây hồ, Hà Nội, Quận Tây Hồ, Hà Nội, Việt Nam
","8,4", · 46 đánh giá,"
3,8 km
",,Căn hộ nguyên căn,"
VND 690.000
"
728,apartment,"
35 Đường Quốc Lộ 2, Thái Phù, Sóc Sơn, Hà Nội, Hà Nội, Việt Nam
",10, · 2 đánh giá,0,"
1 giường đôi lớn

",25 m²,"
VND 435.600
"
731,apartment,"
96 To Ngoc Van Street, Quang An , Quận Tây Hồ, Hà Nội, Việt Nam
","8,4", · 201 đánh giá,"
5,2 km
",,Căn hộ nguyên căn,"
                        

    VND 1.911.251


					"
732,apartment,"
96 To Ngoc Van Street, Quang An , Quận Tây Hồ, Hà Nội, Việt Nam
","8,4", · 201 đánh giá,"
5,2 km
",,Căn hộ nguyên căn,"
VND 2.150.000
"
733,apartment,"
96 To Ngoc Van Street, Quang An , Quận Tây Hồ, Hà Nội, Việt Nam
","8,4", · 201 đánh giá,"
5,2 km
",,0,"
VND 2.310.000
"
734,apartment,"
49 Hai Ba Trung Street, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,8", · 287 đánh giá,0,"
2 giường đơn

",Căn hộ nguyên căn,"
VND 2.585.520
"
735,apartment,"
49 Hai Ba Trung Street, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,8", · 287 đánh giá,0,"
1 giường đôi

",Căn hộ nguyên căn,"
VND 2.721.600
"
736,apartment,"
49 Hai Ba Trung Street, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,8", · 287 đánh giá,0,"
1 giường đôi lớn

",Căn hộ nguyên căn,"
VND 2.812.320
"
737,apartment,"
49 Hai Ba Trung Street, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,8", · 287 đánh giá,0,"
2 giường đơn

",Căn hộ nguyên căn,"
VND 2.948.400
"
739,apartment,"
10 Kim Mã Thượng Hi.Home Residence, Số 8, Ngõ 10, Kim Mã Thượng., Quận Ba Đình, Hà Nội, Việt Nam
","9,0", · 90 đánh giá,"
4,1 km
","
1 giường đôi lớn

",Studio nguyên căn,"
VND 650.000
"
740,apartment,"
10 Kim Mã Thượng Hi.Home Residence, Số 8, Ngõ 10, Kim Mã Thượng., Quận Ba Đình, Hà Nội, Việt Nam
","9,0", · 90 đánh giá,"
4,1 km
","
1 giường đôi cực lớn

",Studio nguyên căn,"
VND 2.000.000
"
741,apartment,"
26 Ngõ 71A Hai Bà Trưng, Quận Hoàn Kiếm, Hà Nội, Việt Nam
",10, · 20 đánh giá,0,"
1 giường đôi cực lớn

",Studio nguyên căn,"
VND 480.000
"
744,apartment,"
84 Đào Tấn, Ba Đình, Quận Ba Đình, Hà Nội, Việt Nam
","9,0", · 49 đánh giá,"
4,7 km
",,50 m²,"
                        

    VND 1.737.733


					"
745,apartment,"
84 Đào Tấn, Ba Đình, Quận Ba Đình, Hà Nội, Việt Nam
","9,0", · 49 đánh giá,"
4,7 km
",,60 m²,"
VND 2.074.000
"
746,apartment,"
84 Đào Tấn, Ba Đình, Quận Ba Đình, Hà Nội, Việt Nam
","9,0", · 49 đánh giá,"
4,7 km
",,0,"
VND 1.904.000
"
747,apartment,"
202 Nguyen Van Tuyet Street, Trung Liet, Dong Da District, Quận Đống Đa, Hà Nội, Việt Nam
","9,0", · 245 đánh giá,"
4,3 km
",,Căn hộ nguyên căn,"
VND 2.880.000
"
748,apartment,"
94 Yết Kiêu, Quận Hai Bà Trưng, Hà Nội, Việt Nam
","8,0", · 17 đánh giá,0,,Căn hộ nguyên căn,"
VND 675.000
"
749,apartment,"
94 Yết Kiêu, Quận Hai Bà Trưng, Hà Nội, Việt Nam
","8,0", · 17 đánh giá,0,,Căn hộ nguyên căn,"
VND 641.250
"
750,apartment,"
94 Yết Kiêu, Quận Hai Bà Trưng, Hà Nội, Việt Nam
","8,0", · 17 đánh giá,0,,Căn hộ nguyên căn,"
VND 720.000
"
751,apartment,"
59 Đường Xuân Diệu, Quận Tây Hồ, Hà Nội, Việt Nam
","9,5", · 2 đánh giá,0,,Căn hộ nguyên căn,"
VND 1.496.000
"
752,apartment,"
Đỗ Nhuận C5 Do Nhuan Street, Hà Nội, Việt Nam
","9,7", · 9 đánh giá,"
7,3 km
","
1 giường đôi cực lớn

",40 m²,"
VND 1.200.000
"
753,apartment,"
Đỗ Nhuận C5 Do Nhuan Street, Hà Nội, Việt Nam
","9,7", · 9 đánh giá,"
7,3 km
",,70 m²,"
VND 1.410.500
"
754,apartment,"
Đỗ Nhuận C5 Do Nhuan Street, Hà Nội, Việt Nam
","9,7", · 9 đánh giá,"
7,3 km
",,90 m²,"
VND 3.100.000
"
755,apartment,"
49 Hang Chuoi, Quận Hai Bà Trưng, Hà Nội, Việt Nam
","9,4", · 43 đánh giá,"
3,7 km
",,Căn hộ nguyên căn,"
VND 2.034.000
"
756,apartment,"
49 Hang Chuoi, Quận Hai Bà Trưng, Hà Nội, Việt Nam
","9,4", · 43 đánh giá,"
3,7 km
",,Căn hộ nguyên căn,"
VND 2.234.700
"
757,apartment,"
49 Hang Chuoi, Quận Hai Bà Trưng, Hà Nội, Việt Nam
","9,4", · 43 đánh giá,"
3,7 km
",,Căn hộ nguyên căn,"
VND 2.574.000
"
758,apartment,"
No. 15, Alley 19, Lieu Giai, Ba Dinh District, Quận Ba Đình, Hà Nội, Việt Nam
","7,4", · 59 đánh giá,"
3,9 km
","
1 giường đôi cực lớn

",50 m²,"
VND 1.170.000
"
759,apartment,"
No. 15, Alley 19, Lieu Giai, Ba Dinh District, Quận Ba Đình, Hà Nội, Việt Nam
","7,4", · 59 đánh giá,"
3,9 km
","
1 giường đôi cực lớn

",19 m²,"
VND 756.000
"
760,apartment,"
No. 15, Alley 19, Lieu Giai, Ba Dinh District, Quận Ba Đình, Hà Nội, Việt Nam
","7,4", · 59 đánh giá,"
3,9 km
","
1 giường đôi lớn

",25 m²,"
VND 873.000
"
761,apartment,"
No. 15, Alley 19, Lieu Giai, Ba Dinh District, Quận Ba Đình, Hà Nội, Việt Nam
","7,4", · 59 đánh giá,"
3,9 km
","
1 giường đôi cực lớn

",30 m²,"
VND 963.000
"
762,apartment,"
136 Hang Trong, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,7", · 213 đánh giá,0,"
1 giường đôi lớn

",25 m²,"
                VND 2.790.222
            "
763,apartment,"
136 Hang Trong, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,7", · 213 đánh giá,0,"
2 giường đơn

",25 m²,"
VND 3.290.000
"
764,apartment,"
136 Hang Trong, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,7", · 213 đánh giá,0,"
1 giường đôi

",30 m²,"
VND 4.089.000
"
765,apartment,"
136 Hang Trong, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,7", · 213 đánh giá,0,"
1 giường đôi

",30 m²,"
VND 4.089.000
"
766,apartment,"
136 Hang Trong, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,7", · 213 đánh giá,0,"
1 giường đôi

",56 m²,"
VND 4.888.000
"
767,apartment,"
136 Hang Trong, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,7", · 213 đánh giá,0,,50 m²,"
VND 3.689.500
"
768,apartment,"
136 Hang Trong, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,7", · 213 đánh giá,0,,0,"
VND 4.488.500
"
769,apartment,"
Phạm Hùng, Hà Nội, Việt Nam
",0,0,0,,Căn hộ nguyên căn,"
VND 1.900.000
"
770,apartment,"
7 Thể Giao, Quận Hai Bà Trưng, Hà Nội, Việt Nam
",0,0,0,,Căn hộ nguyên căn,"
VND 400.000
"
771,apartment,"
21 Phan Bội Châu, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,0", · 49 đánh giá,"
2 km
","
1 giường đôi cực lớn

",Căn hộ nguyên căn,"
VND 540.000
"
772,apartment,"
21 Phan Bội Châu, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,0", · 49 đánh giá,"
2 km
","
1 giường đôi cực lớn

",Studio nguyên căn,"
VND 585.000
"
773,apartment,"
24 Hàng Vải, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,3", · 9 đánh giá,"
4,2 km
","
1 giường đôi lớn

",Studio nguyên căn,"
VND 800.000
"
774,apartment,"
24 Hàng Vải, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,3", · 9 đánh giá,"
4,2 km
","
1 giường đôi lớn

",Studio nguyên căn,"
VND 800.000
"
775,apartment,"
Nguyễn Văn Ngọc, Quận Ba Đình, Hà Nội, Việt Nam
",0,0,"
4,3 km
",,Căn hộ nguyên căn,"
VND 770.000
"
776,apartment,"
119 Đường Trần Duy Hưng, Cau Giay, Hà Nội, Việt Nam
",0,0,0,,Căn hộ nguyên căn,"
VND 855.000
"
777,apartment,"
2 Thai Ha Street Dong Da District, Quận Đống Đa, 100000 Hà Nội, Việt Nam
","8,9", · 108 đánh giá,0,"
2 giường đơn

",53 m²,"
VND 2.624.000
"
778,apartment,"
2 Thai Ha Street Dong Da District, Quận Đống Đa, 100000 Hà Nội, Việt Nam
","8,9", · 108 đánh giá,0,"
2 giường đơn

",31 m²,"
VND 2.952.000
"
779,apartment,"
2 Thai Ha Street Dong Da District, Quận Đống Đa, 100000 Hà Nội, Việt Nam
","8,9", · 108 đánh giá,0,"
1 giường đôi cực lớn

",31 m²,"
VND 2.160.000
"
780,apartment,"
2 Thai Ha Street Dong Da District, Quận Đống Đa, 100000 Hà Nội, Việt Nam
","8,9", · 108 đánh giá,0,"
1 giường đôi cực lớn

",53 m²,"
VND 2.430.000
"
781,apartment,"
2 Thai Ha Street Dong Da District, Quận Đống Đa, 100000 Hà Nội, Việt Nam
","8,9", · 108 đánh giá,0,,59 m²,"
VND 2.160.000
"
782,apartment,"
2 Thai Ha Street Dong Da District, Quận Đống Đa, 100000 Hà Nội, Việt Nam
","8,9", · 108 đánh giá,0,,72 m²,"
VND 2.430.000
"
783,apartment,"
2 Thai Ha Street Dong Da District, Quận Đống Đa, 100000 Hà Nội, Việt Nam
","8,9", · 108 đánh giá,0,,72 m²,"
VND 2.624.000
"
784,apartment,"
2 Thai Ha Street Dong Da District, Quận Đống Đa, 100000 Hà Nội, Việt Nam
","8,9", · 108 đánh giá,0,,81 m²,"
VND 2.952.000
"
785,apartment,"
38A Hang Chuoi, Quận Hai Bà Trưng, Hà Nội, Việt Nam
","8,4", · 43 đánh giá,"
3,8 km
","
1 giường đôi cực lớn

",30 m²,"
                VND 1.355.390
            "
786,apartment,"
38A Hang Chuoi, Quận Hai Bà Trưng, Hà Nội, Việt Nam
","8,4", · 43 đánh giá,"
3,8 km
","
2 giường đơn

",34 m²,"
VND 1.672.000
"
787,apartment,"
38A Hang Chuoi, Quận Hai Bà Trưng, Hà Nội, Việt Nam
","8,4", · 43 đánh giá,"
3,8 km
","
2 giường đơn

",60 m²,"
VND 2.014.000
"
788,apartment,"
38A Hang Chuoi, Quận Hai Bà Trưng, Hà Nội, Việt Nam
","8,4", · 43 đánh giá,"
3,8 km
","
1 giường đôi cực lớn

",0,"
VND 1.900.000
"
789,apartment,"
105 Láng Hạ No 3, 8, Quận Đống Đa, Hà Nội, Việt Nam
","7,6", · 57 đánh giá,"
4,6 km
",,Căn hộ nguyên căn,"
VND 360.000
"
790,apartment,"
99 Hàng Bông, Quận Hoàn Kiếm, Hà Nội, Việt Nam
",0,0,0,,Căn hộ nguyên căn,"
VND 520.000
"
791,apartment,"
Vinhomes Skylake đường Phạm Hùng, Mỹ Đình,Nam Từ Liêm, 100000 Hà Nội, Việt Nam
","8,9", · 25 đánh giá,"
7,4 km
",,Căn hộ nguyên căn,"
VND 1.700.000
"
792,apartment,"
Vinhomes Skylake đường Phạm Hùng, Mỹ Đình,Nam Từ Liêm, 100000 Hà Nội, Việt Nam
","8,9", · 25 đánh giá,"
7,4 km
",,Căn hộ nguyên căn,"
VND 1.700.000
"
793,apartment,"
Vinhomes Skylake đường Phạm Hùng, Mỹ Đình,Nam Từ Liêm, 100000 Hà Nội, Việt Nam
","8,9", · 25 đánh giá,"
7,4 km
",,Căn hộ nguyên căn,"
VND 1.800.000
"
794,apartment,"
Vinhomes Skylake đường Phạm Hùng, Mỹ Đình,Nam Từ Liêm, 100000 Hà Nội, Việt Nam
","8,9", · 25 đánh giá,"
7,4 km
",,Căn hộ nguyên căn,"
VND 2.000.000
"
795,apartment,"
Vinhomes Skylake đường Phạm Hùng, Mỹ Đình,Nam Từ Liêm, 100000 Hà Nội, Việt Nam
","8,9", · 25 đánh giá,"
7,4 km
",,Căn hộ nguyên căn,"
VND 1.900.000
"
796,apartment,"
Vinhomes Skylake đường Phạm Hùng, Mỹ Đình,Nam Từ Liêm, 100000 Hà Nội, Việt Nam
","8,9", · 25 đánh giá,"
7,4 km
",,Căn hộ nguyên căn,"
VND 2.000.000
"
797,apartment,"
Vinhomes Skylake đường Phạm Hùng, Mỹ Đình,Nam Từ Liêm, 100000 Hà Nội, Việt Nam
","8,9", · 25 đánh giá,"
7,4 km
",,Căn hộ nguyên căn,"
VND 2.000.000
"
798,apartment,"
24 Xóm Hà Hồi, Quận Hoàn Kiếm, Hà Nội, Việt Nam
",0,0,0,,Căn hộ nguyên căn,"
VND 1.620.000
"
799,apartment,"
458 Phố Minh Khai Park Hill Times City, Quận Hai Bà Trưng, Hà Nội, Việt Nam
","8,3", · 18 đánh giá,"
5,3 km
",,Căn hộ nguyên căn,"
VND 1.950.000
"
800,apartment,"
Hàng Bè, Quận Hoàn Kiếm, Hà Nội, Việt Nam
",10, · 1 đánh giá,0,,Căn hộ nguyên căn,"
VND 560.880
"
801,apartment,"
72A Đường Nguyễn Trãi R4A.10.06, Quận Thanh Xuân, Hà Nội, Việt Nam
",0,0,"
5,7 km
",,Căn hộ nguyên căn,"
VND 1.557.000
"
802,apartment,"
51 Lê Hồng Phong, Quận Ba Đình, Hà Nội, Việt Nam
","7,8", · 14 đánh giá,0,"
1 giường đôi lớn

",18 m²,"
VND 500.000
"
804,apartment,"
24 Ngõ Trung Yên, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","7,0", · 4 đánh giá,"
4,6 km
",,Căn hộ nguyên căn,"
VND 550.000
"
805,apartment,"
18 Phố Ngô Quyền, Quận Hoàn Kiếm, Hà Nội, Việt Nam
",0,0,0,,Căn hộ nguyên căn,"
VND 450.000
"
806,apartment,"
6 Đinh Liệt, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,0", · 1 đánh giá,0,,Căn hộ nguyên căn,"
VND 255.000
"
807,apartment,"
KDT Times City, 458 Minh Khai, Quận Hai Bà Trưng, TP Hà Nội Times City - Park Hill, Quận Hai Bà Trưng, Hà Nội, Việt Nam
","8,7", · 49 đánh giá,"
5,1 km
",,Căn hộ nguyên căn,"
VND 1.008.000
"
808,apartment,"
KDT Times City, 458 Minh Khai, Quận Hai Bà Trưng, TP Hà Nội Times City - Park Hill, Quận Hai Bà Trưng, Hà Nội, Việt Nam
","8,7", · 49 đánh giá,"
5,1 km
",,Căn hộ nguyên căn,"
VND 1.120.000
"
809,apartment,"
23 Tay Ho, Quận Tây Hồ, Hà Nội, Việt Nam
",10, · 2 đánh giá,"
4,9 km
",,Căn hộ nguyên căn,"
VND 1.200.000
"
810,hotel,"
90B Nguyen Huu Huan Street, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,8", · 60 đánh giá,"
2,8 km
","
1 giường đôi

",19 m²,"
                VND 582.574
            "
811,hotel,"
90B Nguyen Huu Huan Street, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,8", · 60 đánh giá,"
2,8 km
","
2 giường đơn

",26 m²,"
VND 640.000
"
812,hotel,"
90B Nguyen Huu Huan Street, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,8", · 60 đánh giá,"
2,8 km
","
1 giường đôi cực lớn

",35 m²,"
VND 896.000
"
813,hotel,"
90B Nguyen Huu Huan Street, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,8", · 60 đánh giá,"
2,8 km
","
2 giường đơn

",36 m²,"
VND 1.056.000
"
814,hotel,"
90B Nguyen Huu Huan Street, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,8", · 60 đánh giá,"
2,8 km
","
3 giường đơn

",0,"
VND 1.120.000
"
816,hotel,"
17 Nguyen Van Cu, Quận Long Biên, Hà Nội, Việt Nam
","8,8", · 39 đánh giá,"
3,5 km
","
1 giường đôi

",30 m²,"
VND 1.350.000
"
817,hotel,"
17 Nguyen Van Cu, Quận Long Biên, Hà Nội, Việt Nam
","8,8", · 39 đánh giá,"
3,5 km
","
2 giường đơn

",32 m²,"
VND 2.150.000
"
818,hotel,"
17 Nguyen Van Cu, Quận Long Biên, Hà Nội, Việt Nam
","8,8", · 39 đánh giá,"
3,5 km
","
1 giường đôi

",35 m²,"
VND 1.450.000
"
819,hotel,"
15 Hang Hanh Street, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","7,6", · 247 đánh giá,"
2,6 km
","
1 giường đơn

",22 m²,"
VND 600.000
"
820,hotel,"
15 Hang Hanh Street, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","7,6", · 247 đánh giá,"
2,6 km
","
1 giường đôi cực lớn

",25 m²,"
VND 540.000
"
821,hotel,"
15 Hang Hanh Street, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","7,6", · 247 đánh giá,"
2,6 km
","
1 giường đôi cực lớn

",28 m²,"
VND 720.000
"
822,hotel,"
15 Hang Hanh Street, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","7,6", · 247 đánh giá,"
2,6 km
","
2 giường đơn

",40 m²,"
VND 648.000
"
823,hotel,"
26/110 Tran Duy Hung Street, Cau Giay District, Hanoi, Cau Giay, Hà Nội, Việt Nam
","8,1", · 40 đánh giá,0,"
1 giường đơn

",25 m²,"
                VND 636.697
            "
824,hotel,"
26/110 Tran Duy Hung Street, Cau Giay District, Hanoi, Cau Giay, Hà Nội, Việt Nam
","8,1", · 40 đánh giá,0,"
1 giường đôi lớn

",28 m²,"
VND 678.300
"
825,hotel,"
26/110 Tran Duy Hung Street, Cau Giay District, Hanoi, Cau Giay, Hà Nội, Việt Nam
","8,1", · 40 đánh giá,0,"
2 giường đơn

",28 m²,"
VND 665.000
"
826,hotel,"
26/110 Tran Duy Hung Street, Cau Giay District, Hanoi, Cau Giay, Hà Nội, Việt Nam
","8,1", · 40 đánh giá,0,"
1 giường đôi cực lớn

",30 m²,"
VND 770.000
"
827,hotel,"
26/110 Tran Duy Hung Street, Cau Giay District, Hanoi, Cau Giay, Hà Nội, Việt Nam
","8,1", · 40 đánh giá,0,"
1 giường đôi lớn

",0,"
VND 770.000
"
828,hotel,"
34 Hang Ga, Quận Hoàn Kiếm, ```````````````````` Hà Nội, Việt Nam
","8,5", · 103 đánh giá,0,"
2 giường đơn

",15 m²,"
VND 378.000
"
829,hotel,"
34 Hang Ga, Quận Hoàn Kiếm, ```````````````````` Hà Nội, Việt Nam
","8,5", · 103 đánh giá,0,"
1 giường đôi lớn

",18 m²,"
VND 441.000
"
830,hotel,"
34 Hang Ga, Quận Hoàn Kiếm, ```````````````````` Hà Nội, Việt Nam
","8,5", · 103 đánh giá,0,"
2 giường đơn

",22 m²,"
VND 504.000
"
831,hotel,"
34 Hang Ga, Quận Hoàn Kiếm, ```````````````````` Hà Nội, Việt Nam
","8,5", · 103 đánh giá,0,"
1 giường đôi lớn

",22 m²,"
VND 567.000
"
832,hotel,"
Ngõ Số 7 Đường Hoàng Minh Giám 25N7B, Quận Thanh Xuân, Hà Nội, Việt Nam
","8,3", · 25 đánh giá,"
6 km
","
1 giường đôi lớn

",18 m²,"
VND 570.000
"
833,hotel,"
Ngõ Số 7 Đường Hoàng Minh Giám 25N7B, Quận Thanh Xuân, Hà Nội, Việt Nam
","8,3", · 25 đánh giá,"
6 km
","
1 giường đôi lớn

",20 m²,"
VND 700.000
"
834,hotel,"
9 Phố Gầm Cầu, Phường Đồng Xuân, Quận Hoàn Kiếm, Hà Nội, Việt Nam, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","9,7", · 307 đánh giá,"
1,9 km
","
1 giường đôi cực lớn

",22 m²,"
VND 579.150
"
835,hotel,"
9 Phố Gầm Cầu, Phường Đồng Xuân, Quận Hoàn Kiếm, Hà Nội, Việt Nam, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","9,7", · 307 đánh giá,"
1,9 km
","
1 giường đôi cực lớn

",22 m²,"
VND 614.250
"
